ROW_ID,ICD10_CODE_CN,ICD10_CODE,TITLE_CN,TITLE
16877,O02.001,O02.0,稽留流产伴萎缩卵,Blighted ovum and nonhydatidiform mole
16878,O02.002,O02.0,子宫内胎块,Blighted ovum and nonhydatidiform mole
16879,O02.100,O02.1,稽留流产,Missed abortion
16880,O02.800,O02.8,特指受孕异常产物,Other specified abnormal products of conception
16881,O02.900,O02.9,受孕异常产物,"Abnormal product of conception, unspecified"
16882,O03.000,O03,不完全性自然流产并发生殖道和盆腔感染,Spontaneous abortion
16883,O03.001,O03,不完全性自然流产并发盆腔感染,Spontaneous abortion
16884,O03.100,O03,不完全性自然流产并发延迟或过度出血,Spontaneous abortion
16885,O03.101,O03,不完全性自然流产并发过度出血,Spontaneous abortion
16886,O03.200,O03,不完全性自然流产并发羊水栓塞,Spontaneous abortion
16887,O03.300,O03,不完全性自然流产并发休克,Spontaneous abortion
16888,O03.400,O03,不完全性自然流产,Spontaneous abortion
16889,O03.500,O03,自然流产并发生殖道和盆腔感染,Spontaneous abortion
16890,O03.501,O03,自然流产并发盆腔感染,Spontaneous abortion
16891,O03.502,O03,自然流产并发子宫内感染,Spontaneous abortion
16892,O03.600,O03,自然流产并发延迟或过度出血,Spontaneous abortion
16893,O03.601,O03,自然流并发过度出血,Spontaneous abortion
16894,O03.700,O03,自然流产并发栓塞,Spontaneous abortion
16895,O03.800,O03,自然流产伴特指并发症,Spontaneous abortion
16896,O03.900,O03,自然流产,Spontaneous abortion
16897,O03.901,O03,难免性流产,Spontaneous abortion
16898,O03.902,O03,习惯性流产伴近期流产,Spontaneous abortion
16899,O03.903,O03,孕晚期自然流产,Spontaneous abortion
16900,O03.904,O03,孕早期自然流产,Spontaneous abortion
16901,O04.000,O04,不完全性医疗性流产并发生殖道和盆腔感染,Medical abortion
16902,O04.001,O04,不完全性医疗性流产并发盆腔感染,Medical abortion
16903,O04.100,O04,不完全性医疗性流产并发延迟或过度出血,Medical abortion
16904,O04.101,O04,不完全性医疗性流产并发过度出血,Medical abortion
16905,O04.200,O04,不完全性医疗性流产并发栓塞,Medical abortion
16906,O04.300,O04,不完全性医疗性流产伴并发症,Medical abortion
16907,O04.400,O04,不完全性医疗性流产,Medical abortion
16908,O04.401,O04,不完全性药物流产,Medical abortion
16909,O04.402,O04,早期不完全性医疗性流产,Medical abortion
16910,O04.500,O04,医疗性流产并发生殖道和盆腔感染,Medical abortion
16911,O04.501,O04,晚期医疗性流产并发脓毒性休克,Medical abortion
16912,O04.502,O04,晚期医疗性流产并发盆腔感染,Medical abortion
16913,O04.503,O04,早期医疗性流产并发盆腔感染,Medical abortion
16914,O04.600,O04,医疗性流产并发延迟或过度出血,Medical abortion
16915,O04.601,O04,医疗性流产并发播散性血管内凝血,Medical abortion
16916,O04.602,O04,早期医疗性流产并发过度出血,Medical abortion
16917,O04.700,O04,医疗性流产并发栓塞,Medical abortion
16918,O04.701,O04,医疗性流产并发羊水栓塞,Medical abortion
16919,O04.800,O04,医疗性流产伴特指并发症,Medical abortion
16920,O04.801,O04,医疗性流产并发会阴裂伤,Medical abortion
16921,O04.802,O04,医疗性流产并发阴道壁血肿,Medical abortion
16922,O04.900,O04,早期人工流产,Medical abortion
16923,O04.901,O04,中期人工流产,Medical abortion
16924,O04.902,O04,晚期人工流产,Medical abortion
16925,O04.903,O04,疗病性流产，与母亲疾病有关,Medical abortion
16926,O04.904,O04,疗病性流产，与胎儿疾病有关,Medical abortion
16927,O05.000,O05,不完全性特指流产并发生殖道和盆腔感染,Other abortion
16928,O05.100,O05,不完全性特指流产并发延迟或过度出血,Other abortion
16929,O05.200,O05,不完全性特指流产并发栓塞,Other abortion
16930,O05.300,O05,不完全性特指流产伴并发症,Other abortion
16931,O05.400,O05,不完全性特指流产,Other abortion
16932,O05.500,O05,特指流产并发生殖道和盆腔感染,Other abortion
16933,O05.600,O05,特指流产并发延迟或过度出血,Other abortion
16934,O05.700,O05,特指流产并发栓塞,Other abortion
16935,O05.800,O05,特指流产伴有并发症,Other abortion
16936,O05.900,O05,特指流产,Other abortion
16937,O06.000,O06,不完全性流产并发生殖道和盆腔感染,Unspecified abortion
16938,O06.100,O06,不完全性流产并发延迟或过度出血,Unspecified abortion
16939,O06.200,O06,不完全性流产并发栓塞,Unspecified abortion
16940,O06.300,O06,不完全性流产伴并发症,Unspecified abortion
16941,O06.400,O06,不完全性流产,Unspecified abortion
16942,O06.500,O06,流产并发生殖道和盆腔感染,Unspecified abortion
16943,O06.600,O06,流产并发延迟或过度出血,Unspecified abortion
16944,O06.700,O06,流产并发栓塞,Unspecified abortion
16945,O06.800,O06,流产伴有并发症,Unspecified abortion
16946,O06.900,O06,流产,Unspecified abortion
16947,O07.000,O07.0,医疗性流产失败并发生殖道和盆腔感染,"Failed medical abortion, complicated by genital tract and pelvic infection"
16948,O07.100,O07.1,医疗性流产失败并发延迟或过度出血,"Failed medical abortion, complicated by delayed or excessive haemorrhage"
16949,O07.200,O07.2,医疗性流产失败并发栓塞,"Failed medical abortion, complicated by embolism"
16950,O07.300,O07.3,医疗性流产失败伴有并发症,"Failed medical abortion, with other and unspecified complications"
16951,O07.400,O07.4,医疗性流产失败,"Failed medical abortion, without complication"
16952,O07.401,O07.4,人工流产失败,"Failed medical abortion, without complication"
16953,O07.402,O07.4,药物流产失败,"Failed medical abortion, without complication"
16954,O07.500,O07.5,企图流产失败并发生殖道和盆腔感染,"Other and unspecified failed attempted abortion, complicated by genital tract and pelvic infection"
16955,O07.600,O07.6,企图流产失败并发延迟或过度出血,"Other and unspecified failed attempted abortion, complicated by delayed or excessive haemorrhage"
16956,O07.700,O07.7,企图流产失败并发栓塞,"Other and unspecified failed attempted abortion, complicated by embolism"
16957,O07.800,O07.8,企图流产失败伴有并发症,"Other and unspecified failed attempted abortion, with other and unspecified complications"
16958,O07.900,O07.9,企图流产失败,"Other and unspecified failed attempted abortion, without complication"
16959,O08.000,O08.0,流产、异位妊娠和葡萄胎妊娠后生殖道和盆腔感染,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
16960,O08.002,O08.0,流产后腹膜炎,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
16961,O08.003,O08.0,流产后感染性休克,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
16962,O08.004,O08.0,流产后盆腔感染,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
16963,O08.005,O08.0,流产后子宫内膜炎,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
16964,O08.006,O08.0,异位妊娠后盆腔感染,Genital tract and pelvic infection following abortion and ectopic and molar pregnancy
16965,O08.100,O08.1,流产、异位妊娠和葡萄胎妊娠后的延迟或过度出血,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
16966,O08.101,O08.1,流产后播散性血管内凝血,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
16967,O08.102,O08.1,流产后过度出血,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
16968,O08.103,O08.1,葡萄胎妊娠后过度出血,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
16969,O08.104,O08.1,异位妊娠后播散性血管内凝血,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
16970,O08.105,O08.1,异位妊娠后腹腔内出血,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
16971,O08.106,O08.1,异位妊娠后过度出血,Delayed or excessive haemorrhage following abortion and ectopic and molar pregnancy
16972,O08.200,O08.2,流产、异位妊娠和葡萄胎妊娠后栓塞,Embolism following abortion and ectopic and molar pregnancy
16973,O08.201,O08.2,流产后栓塞,Embolism following abortion and ectopic and molar pregnancy
16974,O08.300,O08.3,流产、异位妊娠和葡萄胎妊娠后休克,Shock following abortion and ectopic and molar pregnancy
16975,O08.301,O08.3,流产后休克,Shock following abortion and ectopic and molar pregnancy
16976,O08.302,O08.3,异位妊娠后休克,Shock following abortion and ectopic and molar pregnancy
16977,O08.400,O08.4,流产、异位妊娠和葡萄胎妊娠后肾衰竭,Renal failure following abortion and ectopic and molar pregnancy
16978,O08.401,O08.4,流产后肾衰竭,Renal failure following abortion and ectopic and molar pregnancy
16979,O08.500,O08.5,流产、异位妊娠和葡萄胎妊娠后的代谢疾病,Metabolic disorders following abortion and ectopic and molar pregnancy
16980,O08.600,O08.6,流产、异位妊娠和葡萄胎妊娠后盆腔器官和组织损伤,Damage to pelvic organs and tissues following abortion and ectopic and molar pregnancy
16981,O08.601,O08.6,人工流产后肠穿孔,Damage to pelvic organs and tissues following abortion and ectopic and molar pregnancy
16982,O08.602,O08.6,人工流产后子宫穿孔,Damage to pelvic organs and tissues following abortion and ectopic and molar pregnancy
16983,O08.603,O08.6,人工流产后子宫韧带血肿,Damage to pelvic organs and tissues following abortion and ectopic and molar pregnancy
16984,O08.604,O08.6,人工流产并发穹窿穿孔,Damage to pelvic organs and tissues following abortion and ectopic and molar pregnancy
16985,O08.700,O08.7,流产、异位妊娠和葡萄胎妊娠后特指静脉并发症,Other venous complications following abortion and ectopic and molar pregnancy
16986,O08.800,O08.8,流产、异位妊娠和葡萄胎妊娠后特指并发症,Other complications following abortion and ectopic and molar pregnancy
16987,O08.801,O08.8,流产后腹痛,Other complications following abortion and ectopic and molar pregnancy
16988,O08.802,O08.8,流产后宫颈粘连,Other complications following abortion and ectopic and molar pregnancy
16989,O08.803,O08.8,流产后宫腔粘连,Other complications following abortion and ectopic and molar pregnancy
16990,O08.804,O08.8,流产后失血性贫血,Other complications following abortion and ectopic and molar pregnancy
16991,O08.805,O08.8,流产后心脏停搏,Other complications following abortion and ectopic and molar pregnancy
16992,O08.806,O08.8,异位妊娠后宫颈粘连,Other complications following abortion and ectopic and molar pregnancy
16993,O08.900,O08.9,流产、异位妊娠和葡萄胎妊娠后并发症,"Complication following abortion and ectopic and molar pregnancy, unspecified"
16994,O10.000,O10.0,原有特发性高血压并发于妊娠、分娩和产褥期,"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"
16995,O10.001,O10.0,妊娠合并高血压病,"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"
16996,O10.100,O10.1,原有高血压心脏病并发于妊娠、分娩和产褥期,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"
16997,O10.101,O10.1,妊娠合并高血压性心脏病,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"
16998,O10.200,O10.2,原有高血压肾脏病并发于妊娠、分娩和产褥期,"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium"
16999,O10.201,O10.2,妊娠合并高血压性肾病,"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium"
17000,O10.300,O10.3,原有高血压心脏和肾脏病并发于妊娠、分娩和产褥期,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"
17001,O10.301,O10.3,妊娠合并高血压性心脏病和肾病,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"
17002,O10.400,O10.4,原有继发性高血压并发于妊娠、分娩和产褥期,"Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium"
17003,O10.401,O10.4,妊娠合并继发性高血压,"Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium"
17004,O10.900,O10.9,高血压并发于妊娠、分娩和产褥期,"Unspecified pre-existing hypertension complicating pregnancy, childbirth and the puerperium"
17005,O11.x00,O11,原有高血压并发蛋白尿,Pre-eclampsia superimposed on chronic hypertension
17006,O11.x01,O11,妊娠伴原发性高血压并发蛋白尿,Pre-eclampsia superimposed on chronic hypertension
17007,O12.000,O12.0,妊娠水肿,Gestational oedema
17008,O12.100,O12.1,妊娠蛋白尿,Gestational proteinuria
17009,O12.200,O12.2,妊娠水肿伴蛋白尿,Gestational oedema with proteinuria
17010,O13.x00,O13,妊娠引起高血压,Gestational [pregnancy-induced] hypertension
17011,O13.x01,O13,妊娠期短暂性高血压,Gestational [pregnancy-induced] hypertension
17012,O13.x02,O13,轻度子痫前期,Gestational [pregnancy-induced] hypertension
17013,O14.000,O14.0,中度先兆子痫,Mild to moderate pre-eclampsia
17014,O14.100,O14.1,重度先兆子痫,Severe pre-eclampsia
17015,O14.101,O14.1,hellp's综合征,Severe pre-eclampsia
17016,O14.102,O14.1,重度子痫前期,Severe pre-eclampsia
17017,O14.900,O14.9,子痫前期,"Pre-eclampsia, unspecified"
17018,O15.000,O15.0,妊娠期子痫,Eclampsia in pregnancy
17019,O15.001,O15.0,产前子痫,Eclampsia in pregnancy
17020,O15.100,O15.1,分娩期子痫,Eclampsia in labour
17021,O15.101,O15.1,产时子痫,Eclampsia in labour
17022,O15.200,O15.2,产褥期子痫,Eclampsia in the puerperium
17023,O15.201,O15.2,产后子痫,Eclampsia in the puerperium
17024,O15.900,O15.9,子痫,"Eclampsia, unspecified as to time period"
17025,O16.x00,O16,孕产妇高血压,Unspecified maternal hypertension
17026,O20.000,O20.0,先兆流产,Threatened abortion
17027,O20.800,O20.8,妊娠早期特指的出血,Other haemorrhage in early pregnancy
17028,O20.900,O20.9,妊娠早期出血,"Haemorrhage in early pregnancy, unspecified"
17029,O21.000,O21.0,轻度妊娠剧吐,Mild hyperemesis gravidarum
17030,O21.001,O21.0,早期轻度妊娠剧吐,Mild hyperemesis gravidarum
17031,O21.100,O21.1,妊娠剧吐伴代谢紊乱,Hyperemesis gravidarum with metabolic disturbance
17032,O21.200,O21.2,妊娠晚期呕吐,Late vomiting of pregnancy
17033,O21.800,O21.8,妊娠特指呕吐,Other vomiting complicating pregnancy
17034,O21.900,O21.9,妊娠呕吐,"Vomiting of pregnancy, unspecified"
17035,O22.000,O22.0,妊娠期下肢静脉曲张,Varicose veins of lower extremity in pregnancy
17036,O22.100,O22.1,妊娠期生殖器静脉曲张,Genital varices in pregnancy
17037,O22.101,O22.1,妊娠期会阴静脉曲张,Genital varices in pregnancy
17038,O22.102,O22.1,妊娠期外阴静脉曲张,Genital varices in pregnancy
17039,O22.103,O22.1,妊娠期阴道静脉曲张,Genital varices in pregnancy
17040,O22.104,O22.1,妊娠期子宫旁静脉曲张,Genital varices in pregnancy
17041,O22.200,O22.2,妊娠期血栓性浅静脉炎,Superficial thrombophlebitis in pregnancy
17042,O22.300,O22.3,妊娠期深静脉血栓形成,Deep phlebothrombosis in pregnancy
17043,O22.400,O22.4,妊娠期痔,Haemorrhoids in pregnancy
17044,O22.500,O22.5,妊娠期大脑静脉血栓形成,Cerebral venous thrombosis in pregnancy
17045,O22.800,O22.8,特指妊娠期静脉并发症,Other venous complications in pregnancy
17046,O22.900,O22.9,妊娠期静脉并发症,"Venous complication in pregnancy, unspecified"
17047,O22.901,O22.9,妊娠期静脉炎,"Venous complication in pregnancy, unspecified"
17048,O22.902,O22.9,妊娠期静脉血栓形成,"Venous complication in pregnancy, unspecified"
17049,O23.000,O23.0,妊娠期肾感染,Infections of kidney in pregnancy
17050,O23.001,O23.0,妊娠期肾盂肾炎,Infections of kidney in pregnancy
